user,text,date,count
jeffreyhanson,I haven't had a chance to run the benchmarking using rasters with more than 1e+6 cells yet. I suspect once past 1e+8 the R raster package might fall behind geotrellis. ,12/13/16,1
pomadchin,@jeffreyhanson the _„ñfeature_„ of GeoTrellis that it processes tbs of data on a cluster; it makes sense ot load more than one raster into spark memory and to do whatever you want,12/13/16,1
metasim,I think [this](https://github.com/locationtech/geotrellis/blob/master/proj4/src/main/scala/geotrellis/proj4/CRS.scala#L95) should say `NAD83`. Is it worth a ticket?,12/15/16,1
metasim,(or PR?),12/15/16,1
lossyrob,"ah yeah, good call",12/15/16,1
lossyrob,a PR would be a quick merge,12/15/16,1
lossyrob,fyi you have to sign off on your commits now that we_„Žre on the locationtech github org,12/15/16,1
lossyrob,`git commit -s`,12/15/16,1
metasim,:thumbsup: ,12/15/16,1
schBen,"I am playing around with the geotrellis-emr-demo. I managed to run it locally on linux (ingest, server and client). Should it be possible to run only the client on windows as well? until now I couldn't make it work...",12/16/16,1
pomadchin,Should be possible; what's the error?,12/16/16,1
schBen,"@pomadchin Good to know, thank you! Leme2014 will come back to you with some error messages :-)",12/16/16,1
Leme2014,[![npm_failed.png](https://files.gitter.im/geotrellis/geotrellis/kOJb/thumb/npm_failed.png)](https://files.gitter.im/geotrellis/geotrellis/kOJb/npm_failed.png),12/16/16,1
Leme2014,"Hi @pomadchin, i have also a problem if i install and start demo with npm on Windows. I get the following error. ",12/16/16,1
pomadchin,@Leme2014 would have a look in as couple of minutes,12/16/16,1
pomadchin,weird looks like incompatable deps(?),12/16/16,1
pomadchin,i can try it on windows too,12/16/16,1
Leme2014,@pomadchin Thank's,12/16/16,1
owcm,"If I have a  large tile  what is the best way to make a RDD[(SpatialKey, Tile)] from the original tile. Thanks in advance.",12/19/16,1
lossyrob,"When you say Tile, do you mean GoeTiff or a GeoTrellis Tile?",12/19/16,1
owcm,"Geotrellis Tile.   I am stitching together a RDD, performing a costdistance operation, which returns a tile.  So I want to create a RDD, pyramid  it and write out in Avro format.  So I was trying to remember the best approach to take a single Tile and break it up into an RDD.",12/19/16,1
metasim,"Is it possible to access a GeoTrellis RDD from pyspark? (I'm not a Python dev, so I'm ignorant of the pyspark world)",12/19/16,1
lossyrob,"@metasim we are working on that right now! We will be able to probably in 2 months or so, maybe sooner",12/19/16,1
lossyrob,@owcm gotcha. You can run `tilToLayout` on a `sc.parallelize` call,12/19/16,1
lossyrob,if you know the extent and projection,12/19/16,1
lossyrob,and the original layout. which you should have from the layer metadata,12/19/16,1
pomadchin,@Leme2014 looks like nodejs on windows is not the most trival thing; ,12/20/16,1
pomadchin,you can try to launch it in a docker container,12/20/16,1
metasim,"@lossyrob Any of that work public? I'm curious how the interaction between the Python `SparkContext` and `py4j` works (and maybe I can help test, etc.)",12/20/16,1
lossyrob,"@metasim for sure, https://github.com/geotrellis/geopyspark",12/20/16,1
metasim,:+1: ,12/20/16,1
lossyrob,"It's not much at the moment but we figured out how to translate between python and scala RDD elements via Aero, working on that currently ",12/20/16,1
lossyrob,Avro *,12/20/16,1
metasim,"I figured out how to instantiate GeoTrellis classes in the driver (via `sc._gateway.jvm`), but not in the worker, so every bit helps.",12/20/16,1
metasim,Not being able to access the `SparkContext` to gain access to the gateway is where I get hung up. But further along than I was an hour ago.,12/20/16,1
lossyrob,"@jbouffard might have some insigh there, he_„Žs been kicking around with the python binding research for a bit",12/20/16,1
jbouffard,@metasim Are you running multiple jvms? As the GeoTrellis class should be instantiated in both the driver and the workers if you imported it via the `SparkContext`.,12/20/16,1
metasim,At the moment I'm just poking around in the `pyspark` shell.,12/20/16,1
metasim,"I'm able to get `sc._gateway.jvm.geotrellis.raster.io.geotiff.reader.GeoTiffReader` to load in the driver, but can't access it in a `map`.",12/20/16,1
metasim,(won't serialize).,12/20/16,1
metasim,So I'm looking into something [like this](http://blog.cloudera.com/blog/2015/09/how-to-prepare-your-apache-hadoop-cluster-for-pyspark-jobs/) to try to get the geotrellis code to load in the worker.,12/20/16,1
metasim,"IOW: ```def readImage(data):    #jvm = sc._gateway.jvm    jvm = py4j.java_gateway.JavaGateway().jvm    reader = jvm.geotrellis.raster.io.geotiff.reader.GeoTiffReader    return reader.readMultiband(data)image = sc.binaryFiles(""../../../../data/landsat/LC80220322016169LGN00_B4.TIF"")stuff = image.values().map(lambda rawdata: readImage(rawdata)).collect()```But don't let me distract too much.... I can keep poking around.",12/20/16,1
jbouffard,"Ah, okay. Yeah, mapping is an issue when you try to do it over values that are not native to Python. You'll need to create a Python RDD (which is different from ScalaRDD), which contains analogous values to the ones in your original RDD.",12/20/16,1
jbouffard,We were able to accomplish this in this code: https://github.com/jbouffard/geopyspark/blob/master/pygeotrellis/test.py#L84,12/20/16,1
metasim,Ahhh.,12/20/16,1
lossyrob,"our approach is going to be, load up the RDD on the scala side with GeoTiffs or GeoTrellis layers, and then use Avro to encode them into python RDDs as PythonRDD[(SpatialKey, Numpy array)]",12/20/16,1
jbouffard,"If you'd like to know how to fully utilize the Spark's jvm, I'd suggested looking through PySpark's source code.",12/20/16,1
metasim,Gotcha... I still have a lot to learn about when a JVM RDD needs to be encoded as a `PythonRDD` vs. the `java_gateway` handling it.,12/20/16,1
metasim,Cool.,12/20/16,1
metasim,Good tip.,12/20/16,1
metasim,"Is `Box` in `sc._gateway.jvm.Box` part of py4j, or something  else imported into global package scope?",12/20/16,1
jbouffard,"`Box` is imported. It was a Scala object that we created and brought into python. Unfortunately, that and one or two other things are not in that repo.",12/20/16,1
jbouffard,"If there's anything that's not clear because of the missing parts let me know, and I'll try my best to explain what's happening.",12/20/16,1
metasim,Thanks,12/20/16,1
jbouffard,No problem.,12/20/16,1
jbouffard,"@metasim Right now, a PR is up that will make the whole GeoPySpark project self contained and runnable. If you're interested in seeing it before it's merged, I can send you a link to the branch that the PR is based on.",12/20/16,1
rfecher,"@jamesmcclain @lossyrob I updated the geotrellis-geowave code to use 0.9.3 now that its released, and updated/tested the NED demo that you were using - I got the pretty picture in geoserver layer preview I was expecting couldn't recreate issues you were seeing",12/20/16,1
metasim,@jbouffard That would be super!,12/20/16,1
jbouffard,@metasim Here you are! https://github.com/jbouffard/geopyspark/tree/working,12/20/16,1
rfecher,"the only hypothesis I can really come up with is some version incompatibilities were being referenced and intermingled - i did notice some build.sbt files pointing to geowave 0.9.2-SNAPSHOT and some were pointing to 0.9.3-SNAPSHOT, not sure if that was causing some weirdness or really what would have been the problem.  But it worked",12/20/16,1
metasim,@jbouffard Thanks much!,12/20/16,1
jbouffard,"@metasim You're welcome! Let me know if something doesn't work, as I've only tested it on my computer.",12/20/16,1
lossyrob,@rfecher awesome!,12/20/16,1
lossyrob,want to kick it over in a PR?,12/20/16,1
rfecher,"yeah, I failed IP!",12/20/16,1
lossyrob,lol. Do you have a CLA?,12/20/16,1
rfecher,"oh man, back to IPZilla I guess",12/20/16,1
rfecher,i should,12/20/16,1
lossyrob,also you have to sign off on your commits if you_„Žre not a committer yet,12/20/16,1
lossyrob,which is a pretty annoying step,12/20/16,1
rfecher,ahh,12/20/16,1
rfecher,thats missing,12/20/16,1
metasim,"@jbouffard I get this:```ImportError: No module named spatial_key```I tried adding:```--py-files geopyspark/dependencies/python_spatial_key.zip```to the `spark-submit` call in the `Makefile`, but that didn't fix it.",12/20/16,1
metasim,I'm not adept enough with Python search path rules to know where it might be going wrong.,12/20/16,1
jbouffard,@metasim Hmmm that's odd. It should have worked. I'll look into it now.,12/20/16,1
jbouffard,Where in the project are you running the Makefile from?,12/20/16,1
jbouffard,"Also, did you complete the assembly of the scala project?",12/20/16,1
jbouffard,I'm not sure if that was really obvious.,12/20/16,1
rfecher,so apparently I didn't have an eclipse CLA,12/20/16,1
rfecher,"I just signed the CLA after the ip validation ran and rejected me, is there an ""easy"" way to re-run that?",12/20/16,1
rfecher,"also, I did submit changes to @jamesmcclain demo harness: https://github.com/jamesmcclain/GeoWaveIngest/pull/31",12/20/16,1
rfecher,"on his master branch he removed a bunch of the ""peek"" and ""poke"" projects that seemed to have version inconsistencies on the latest that I had from months ago...so again not sure what was causing his issues, but I ran it end-to-end just fine  a little bit ago",12/20/16,1
metasim,@jbouffard Was in the `geopyspark` dir. Ran `make && make run`,12/20/16,1
metasim,Assembly building worked fine.,12/20/16,1
jbouffard,@metasim could you just try running `make run` ?,12/20/16,1
metasim,"```make runspark-submit \		--master ""local[*]"" \		--jars geopyspark/geopyspark-backend/geotrellis/target/scala-2.10/geotrellis-backend-assembly-0.0.1.jar \		geopyspark/test.pyTraceback (most recent call last):  File ""/Users/sfitch/Coding/OSS/geopyspark/geopyspark/test.py"", line 50, in <module>    from spatial_key import SpatialKeyImportError: No module named spatial_key```",12/20/16,1
jbouffard,"@metasim I'll have to look into this more. It works for me, so I'm not too sure what the issue could be at the moment. I'll let you know when I come across the issue.",12/20/16,1
metasim,No worries... I'll look into it. You've really done me a big favor.,12/20/16,1
metasim,I'll let you know if I can figure it out.,12/20/16,1
jbouffard,"Thanks, but I'll still look into it as well. The solution will probably come about faster if we both work on it.",12/20/16,1
jbouffard,"@metasim In the `test.py` file, could you add this, `print '\n'.join(sys.path)` to the line right before `SpatialKey` is imported?",12/20/16,1
lossyrob,is spatial_key something that is `setup.py` installed?,12/20/16,1
lossyrob,I found that I had to install the package on my machine in order to get it to work with pyspark,12/20/16,1
jbouffard,"It is, but I put it in a zip, so it should work.",12/20/16,1
jbouffard,I actually uninstalled it and it still worked.,12/20/16,1
jbouffard,But there's a chance it could still be somewhere on my computer.,12/20/16,1
jbouffard,"@metasim @lossyrob I just updated the branch by moving the geopyspark-backend to the main geopyspark folder, so that might resolve the issue that has arisen.",12/20/16,1
jbouffard,Actually just made another quick update to the branch,12/20/16,1
lossyrob,ok. I want to transfer the project to locationtech-labs org I just created,12/20/16,1
lossyrob,"that shouldn_„Žt mess with you too much because of redirects, but FYI about going to move now",12/20/16,1
jbouffard,Alright. Thanks for letting me know.,12/20/16,1
metasim,"@jbouffard I `git pull`ed to the latest on `origin/working`. Here's what I get after adding the `print` bit:```sfitch$ make runspark-submit \		--master ""local[*]"" \		--jars geopyspark-backend/geotrellis/target/scala-2.10/geotrellis-backend-assembly-0.0.1.jar \		geopyspark/test.py/Users/sfitch/Coding/OSS/geopyspark/geopyspark/usr/local/Cellar/apache-spark/2.0.1/libexec/python/lib/pyspark.zip/usr/local/Cellar/apache-spark/2.0.1/libexec/python/lib/py4j-0.10.3-src.zip/usr/local/Cellar/apache-spark/2.0.1/libexec/jars/spark-core_2.11-2.0.1.jar/Users/sfitch/anaconda/lib/python27.zip/Users/sfitch/anaconda/lib/python2.7/Users/sfitch/anaconda/lib/python2.7/plat-darwin/Users/sfitch/anaconda/lib/python2.7/plat-mac/Users/sfitch/anaconda/lib/python2.7/plat-mac/lib-scriptpackages/Users/sfitch/anaconda/lib/python2.7/lib-tk/Users/sfitch/anaconda/lib/python2.7/lib-old/Users/sfitch/anaconda/lib/python2.7/lib-dynload/Users/sfitch/anaconda/lib/python2.7/site-packages/Users/sfitch/anaconda/lib/python2.7/site-packages/Sphinx-1.4.6-py2.7.egg/Users/sfitch/anaconda/lib/python2.7/site-packages/aeosa/Users/sfitch/anaconda/lib/python2.7/site-packages/setuptools-27.2.0-py2.7.eggdependencies/python_spatial_key.zipTraceback (most recent call last):  File ""/Users/sfitch/Coding/OSS/geopyspark/geopyspark/test.py"", line 51, in <module>    from spatial_key import SpatialKeyImportError: No module named spatial_keymake: *** [run] Error 1```",12/21/16,1
metasim,"I'd install `python_spatial_key.zip` in my distro, but I don't know how to do that when `setup.py` isn't a full script (used to running `python setup.py install`). So I can try that.",12/21/16,1
metasim,"I note that the contents of the `.zip` file looks like this:```sfitch$ unzip -l geopyspark/dependencies/python_spatial_key.zip Archive:  geopyspark/dependencies/python_spatial_key.zip  Length     Date   Time    Name --------    ----   ----    ----        0  12-16-16 15:52   SpatialKey/        0  12-16-16 15:52   SpatialKey/build/        0  12-16-16 15:52   SpatialKey/build/lib.linux-x86_64-2.7/        0  12-16-16 15:35   SpatialKey/build/lib.linux-x86_64-2.7/__init__.py      189  12-16-16 15:38   SpatialKey/build/lib.linux-x86_64-2.7/spatial_key.py      600  12-16-16 15:52   SpatialKey/spatial_key.pyc        0  12-16-16 15:35   SpatialKey/__init__.py      132  12-16-16 15:52   SpatialKey/setup.py      189  12-16-16 15:38   SpatialKey/spatial_key.py --------                   -------     1110                   9 files```",12/21/16,1
metasim,"Does the fact that it sits in a `SpatialKey` directory inside the `.zip` file matter (again, I'm weak with Python search path resolution rules)? IOW,  should it be `from SpatialKey.spatial_key import SpatialKey` in the code?",12/21/16,1
Leme2014,"Hi @pomadchin, thank's. We have fixed the problem. The err was we have  some false configuration in node config. :-) And the next point, i would like to start server on windows.  Is this possible?  I don't know much about linux, how can i run the make cli on cygwin? Thank you!  ",12/21/16,1
jbouffard,"@metasim I'm pretty sure it shouldn't matter that the directory itself is inside the zip, but could you please try `SpatialKey.spatial_key import SpatialKey` and tell me the result?",12/21/16,1
pomadchin,"@Leme2014 wow cool; you can install sbt for windows, and run sbt from the command line from the project directory",12/21/16,1
jbouffard,"@metasim If that doesn't work, the way you'd install the `SpatialKey` module is to run this code in the `SpatialKey` root directory: `python setup.py install --user`",12/21/16,1
metasim,"@jbouffard Sorry I didn't try that earlier. That said, same problem",12/21/16,1
metasim,I'll try that.,12/21/16,1
Leme2014,"@pomadchin, thank you, i will try",12/21/16,1
jbouffard,"That's fine. Okay, that should definitely work then.",12/21/16,1
jbouffard,"Or rather, it should at least find that module.",12/21/16,1
pomadchin,@Leme2014 feel free to write here any questions ^^ :D but it should work on windows; + we have a geodocker cluster https://github.com/geodocker/geodocker and it works on windows 100% (i tested it a couple of months ago using docker for windows),12/21/16,1
jbouffard,"If you have `pip` installed, you could run `pip list` to make sure that it installed correctly.",12/21/16,1
metasim,Yep that. works. So there's something about finding that `.zip` file that's not working out of the box.,12/21/16,1
Leme2014,@pomadchin . Thank you :-),12/21/16,1
metasim,Are you sure you don't need to use the `--py-files` flag to `spark-submit`?,12/21/16,1
metasim,(Although I tried it and it didn't work),12/21/16,1
pomadchin,"@Leme2014 we have an additional project https://github.com/azavea/geotrellis-geomesa-template-project/ and you can find in description how to launch geodocker on windows + you can even launch intelij idea in docker ^^ dunno why you may need it but it works :D \+ possible issues: https://github.com/azavea/geotrellis-geomesa-template-project/#possible-issues",12/21/16,1
jbouffard,"@metasim Alright. Thanks for testing it and letting me know. I think for right now I'll just include a step that involves installing `SpatialKey`. You shouldn't have to, as we're just dealing with one python file for right now.",12/21/16,1
metasim,"@jbouffard That said, I'm good with this.",12/21/16,1
metasim,Agreed.,12/21/16,1
metasim,"This python thing is a rabbit hole that goes much deeper than I imaginged. Lookthing through the pyspark source code, it looks like amplab/databricks bascially has parallel implementations of all the APIs, hand written. Quite an effort.",12/21/16,1
jbouffard,"@metasim I'm glad we were able to get it working. I'll try to make announcements when major milestones have been reached for the python bindings. Yeah, there's a lot that goes into PySpark and you realize how much needs to be done in order to the most basic of things.",12/21/16,1
metasim,"Having to create a serialization schema for every custom type just seems insane. In our case, all we need is NumPy array(s) of the raster in an RDD, and wanting to keep the heavyweight work in Scala/GeoTrellis, but even that... figuring out how to keep most of the RDD mechanics in JVM land is not something that is well documented (as you know).",12/21/16,1
metasim,Been surprised at how few examples are out there on doing something like this without a lot of boilerplate generation.,12/21/16,1
metasim,`</rant>` :-),12/21/16,1
jbouffard,"Luckily, we can produce schemas for our types on-the-fly, which we can then bring over to the python side; so that does save us some trouble. The real issue comes with serializing and deserializing. Yeah, there is almost nothing on this, and the only thing I we have to go on is the Spark source code. I thin it's kinda fun, though, breaking into whole new territory :smile: ",12/21/16,1
jbouffard,"@metasim I was able to send a `RDD[Extent]` from scala to python, modify the `Extent`s in python, send back the new `Extent`s to scala, and from the new data create a `RDD[RasterExtent]` .",12/22/16,1
jbouffard,Here's a link to that branch if you'd like to look at it: https://github.com/jbouffard/geopyspark/tree/avro,12/22/16,1
metasim,Super!!,12/22/16,1
metasim,I've not made any more progress on my end.... pulled into  meetings most of the week.,12/22/16,1
metasim,I'll check it out.,12/22/16,1
metasim,"@jbouffard Worked ""out of the box"" :)",12/22/16,1
jbouffard,@metasim That's alright! Glad it worked the way it was supposed to! :smile: ,12/22/16,1
ardilgulez,Is there a way in Geotrellis to import GRIB or NetCDF data?,12/22/16,1
metasim,"@ardilgulez FWIW, we're wanting the ability to import HDF-EOS files (kinda lik NetCDF). For the time being we have a GDAL script to get us to GeoTiff, and then into GeoTrellis. If we have the time, we'd love to write an HDF-EOF reader for GeoTrellis, but it's not on the critcal path ATM.",12/22/16,1
metasim, PS: @ardilgulez I'm not on the GeoTrellis team--just a recent user of it--so I don't know what the plans are for other formats beyond GeoTiff.,12/23/16,1
ardilgulez,"@lossyrob did something with NetCDF and Geotrellis, I'm guessing that it works too, so I thought there would be something more to work with",12/23/16,1
pomadchin,hi @ardilgulez we have an unclosed issue: https://github.com/locationtech/geotrellis/issues/1402 related to netcdf,12/23/16,1
pomadchin,we _had_ netcdf support before; it can be found here: https://github.com/geotrellis/geotrellis-gdal (not up to date project though),12/23/16,1
pomadchin,"the problem of this project that it depends on gdal, that means you need to install gdal on all the nodes used to ingest your netcdf files, so the  easier solution would be to convert netcdf files into geotiffs using gdal (as a pre ingest step), and to ingest using geotrellis 1.0.0",12/23/16,1
ardilgulez,"I did that exact thing, used gdal_translate to convert a netcdf to tif",12/23/16,1
ardilgulez,"and I extracted a png out of it, all of it, and the png is 70x70",12/23/16,1
ardilgulez,the tif file covers an 8 degree by 8 degree area,12/23/16,1
ardilgulez,according to gdalinfo,12/23/16,1
ardilgulez,"by the way, did the ingestion process change when going into geotrellis 1.0?",12/23/16,1
pomadchin,"it is the same; but some refactors were done, ETL usage changed (it is json based in 1.0.0)",12/23/16,1
pomadchin,and some api changes ^^',12/23/16,1
ardilgulez,that might be what's biting me,12/23/16,1
ardilgulez,"``` scalaPyramid.upLevels(reprojected, layoutScheme, zoom, Bilinear) { (rdd, z) =>      val layerId = LayerId(""landsat"", z)      // If the layer exists already, delete it out before writing      if(attributeStore.layerExists(layerId)) {        new FileLayerManager(attributeStore).delete(layerId)      }      writer.write(layerId, rdd, ZCurveKeyIndexMethod)}```",12/23/16,1
pomadchin,think that would be quite the same,12/23/16,1
ardilgulez,I get some spray json blah blah error for the writer.write line,12/23/16,1
pomadchin,ah,12/23/16,1
ardilgulez,"the API looks the same, but I'm getting that error regardless",12/23/16,1
pomadchin,"be sure, that you have following imports```scalaimport geotrellis.spark._import geotrellis.spark.io._import geotrellis.spark.hadoop._import geotrellis.spark.file._```",12/23/16,1
pomadchin,"@ardilgulez noticed that you create new `FileLayerManager` on each pyramid step; you can move this function out of this function scope, that would be faster",12/23/16,1
pomadchin,and you can create just an instance of LayerDeleter ,12/23/16,1
ardilgulez,I am refactoring the landsat tutorial stuff,12/23/16,1
ardilgulez,"I did ""val flm = new FileLayerManager(attributeStore)""",12/23/16,1
ardilgulez,and flm.delete(layerId),12/23/16,1
ardilgulez,now I'm getting java.lang.NoClassDefFoundError: org/apache/spark/SparkContext,12/23/16,1
ardilgulez,nvm I think I know what it is,12/23/16,1
ardilgulez,I should install spark,12/23/16,1
ardilgulez,nvm it didn't work again,12/23/16,1
pomadchin,@ardilgulez have you included spark as a dep?,12/23/16,1
pomadchin,how do you launch your job? looks like without spark-submit,12/23/16,1
pomadchin,"to launch using `./sbt run` you need to include spark 2.0.2 dep and don_„Žt mark is as _„ñprovided""",12/23/16,1
ardilgulez,I cloned geotrellis sbt template and worked on it,12/23/16,1
ardilgulez,"It had spark dependency as ""provided""",12/23/16,1
ardilgulez,"deleting that ""provided"" solved",12/23/16,1
pomadchin,cool! @ardilgulez as well im updating chatta demo to use geotrellis collections api; probably that may be interesting for you,12/23/16,1
david-2012,"Hi, @pomadchin  @lossyrob Recently when we use geotrellis to import some big-size tiff file(In our case, global land cover data with 250m resolution, 400M with LZW compression, about 12G after uncompression) into accumulo, it threw some exceptions.When loading the uncompressed 12GB global land cover tiff data, it threw the following error:16/12/26 15:34:13 ERROR Executor: Exception in task 0.0 in stage 0.0 (TID 0)java.lang.RuntimeException: Cannot read path file:/data/raster/Param/LandCover/global/2014_2014_0.00208_1y_Raster_2014/Raster_LandCover_global_0.00208_1y_2014_2014.tif because it's too big...when loading the LZW-compressed 400M tiff data, it threw the following error:(run-main-0) org.apache.spark.SparkException: Job aborted due to stage failure: Task 0 in stage 0.0 failed 1 times, most recent failure: Lost task 0.0 in stage 0.0 (TID 0, localhost): java.lang.NegativeArraySizeExceptionDo you have any solutions or suggestions to handle with this big-size tiff file? Thanks in advance!",12/26/16,1
pomadchin,@david-2012 can you attach tiff and gdalinfo?,12/26/16,1
pomadchin,interesting err with lzw compression,12/26/16,1
pomadchin,@david-2012 \+ https://github.com/locationtech/geotrellis/issues/1627 ,12/26/16,1
pomadchin,"and yes we support big tiffs (> 4 GB); https://github.com/locationtech/geotrellis/pull/1753 ._.what err do you have? do you have enough ram / free space? ",12/26/16,1
lossyrob,Also what version geotrellis? The second error sounds suspiciously like something that was fixed in a later 0.10.x and should be fixed in 1.0.0,12/26/16,1
david-2012,"The current geotrellis version we applied is from master branch in October, 2016. And yes, we have enough RAM and space, the JVM heap size is specified to 35GB for Spark driver and each excutor.The tiff file is too big. I append the gdalinfo details as below.1. This is the Compressed tiff file info:-rwxr-xr-x 1 root root        83 8_ñ_  12 15:15 Raster_2014_THU.tfw-rwxr-xr-x 1 root root 400044317 8_ñ_  12 16:03 Raster_2014_THU.tif-rwxr-xr-x 1 root root 146951926 8_ñ_  13 21:48 Raster_2014_THU.tif.ovr-rwxr-xr-x 1 root root         5 8_ñ_  13 16:53 Raster_2014_THU.tif.vat.cpg-rwxr-xr-x 1 root root       490 8_ñ_  13 16:53 Raster_2014_THU.tif.vat.dbf-rwxr-xr-x 1 root root      2048 8_ñ_  29 22:12 Raster_2014_THU.tif.vat.Value.atx[root@cu10 2014]# gdalinfo Raster_2014_THU.tifDriver: GTiff/GeoTIFFFiles: Raster_2014_THU.tif       Raster_2014_THU.tif.ovrSize is 172800, 72000Coordinate System is:GEOGCS[""WGS 84"",    DATUM[""WGS_1984"",        SPHEROID[""WGS 84"",6378137,298.257223563,            AUTHORITY[""EPSG"",""7030""]],        AUTHORITY[""EPSG"",""6326""]],    PRIMEM[""Greenwich"",0],    UNIT[""degree"",0.0174532925199433],    AUTHORITY[""EPSG"",""4326""]]Origin = (-179.999988509145879,89.999995281091472)Pixel Size = (0.002083333333333,-0.002083333333333)Metadata:  AREA_OR_POINT=Area  DataType=GenericImage Structure Metadata:  COMPRESSION=LZW  INTERLEAVE=BANDCorner Coordinates:Upper Left  (-179.9999885,  89.9999953) (179d59'59.96""W, 89d59'59.98""N)Lower Left  (-179.9999885, -60.0000047) (179d59'59.96""W, 60d 0' 0.02""S)Upper Right ( 180.0000115,  89.9999953) (180d 0' 0.04""E, 89d59'59.98""N)Lower Right ( 180.0000115, -60.0000047) (180d 0' 0.04""E, 60d 0' 0.02""S)Center      (   0.0000115,  14.9999953) (  0d 0' 0.04""E, 14d59'59.98""N)Band 1 Block=128x128 Type=Byte, ColorInterp=Gray  NoData Value=0  Overviews: 86400x36000, 43200x18000, 21600x9000, 10800x4500, 5400x2250, 2700x1125, 1350x563, 675x282, 338x141  Metadata:    SourceBandIndex=02. This is the uncompressed tiff's file info:-rw-r--r-- 1 root root 12442752666 12_ñ_ 28 2016 Raster_LandCover_global_0.00208_1y_2014_2014.tif[root@cu10 2014_2014_0.00208_1y_Raster_2014]# gdalinfo Raster_LandCover_global.tifDriver: GTiff/GeoTIFFFiles: Raster_LandCover_global.tifSize is 172800, 72000Coordinate System is:GEOGCS[""WGS 84"",    DATUM[""WGS_1984"",        SPHEROID[""WGS 84"",6378137,298.257223563,            AUTHORITY[""EPSG"",""7030""]],        AUTHORITY[""EPSG"",""6326""]],    PRIMEM[""Greenwich"",0],    UNIT[""degree"",0.0174532925199433],    AUTHORITY[""EPSG"",""4326""]]Origin = (-179.999988509145879,89.999995281091472)Pixel Size = (0.002083333333333,-0.002083333333333)Metadata:  AREA_OR_POINT=Area  DataType=GenericImage Structure Metadata:  INTERLEAVE=BANDCorner Coordinates:Upper Left  (-179.9999885,  89.9999953) (179d59'59.96""W, 89d59'59.98""N)Lower Left  (-179.9999885, -60.0000047) (179d59'59.96""W, 60d 0' 0.02""S)Upper Right ( 180.0000115,  89.9999953) (180d 0' 0.04""E, 89d59'59.98""N)Lower Right ( 180.0000115, -60.0000047) (180d 0' 0.04""E, 60d 0' 0.02""S)Center      (   0.0000115,  14.9999953) (  0d 0' 0.04""E, 14d59'59.98""N)Band 1 Block=172800x1 Type=Byte, ColorInterp=Gray  NoData Value=0  Metadata:    SourceBandIndex=0============================================================================For the tiff file, the spatial resotluion is 250meter, compressed tiff file size is about 500M, and uncompressed size is about 12G. Notice that the raster size is (172800, 72000), the number of 172800*72000 already exceed max int so that we got following exception when ingest the compressed tiff (500M):16/12/27 09:44:08 ERROR Executor: Exception in task 0.0 in stage 0.0 (TID 0)java.lang.NegativeArraySizeException	at scala.reflect.ManifestFactory$$anon$6.newArray(Manifest.scala:93)	at scala.reflect.ManifestFactory$$anon$6.newArray(Manifest.scala:91)	at scala.Array$.ofDim(Array.scala:218)	at geotrellis.raster.io.geotiff.UByteGeoTiffTile.mutable(UByteGeoTiffTile.scala:24)	at geotrellis.raster.io.geotiff.GeoTiffTile.toArrayTile(GeoTiffTile.scala:480)	at geotrellis.",12/27/16,1
pomadchin,@david-2012 you can use \``` <content> \``` tags to wrap your code / text to mak it more readable ,12/27/16,1
pomadchin,"think you hav a buggy version, try to use the release 1.0.0",12/27/16,1
david-2012,"ok, let me try to make the message more clear",12/27/16,1
pomadchin,@david-2012 still recommend you to try 1.0.0 ^^_„Ž :D ,12/27/16,1
david-2012,"yes,  I believe current master branch has been upgraded to 1.0.0 ",12/27/16,1
